SAMPLE_ID,READ1_PATH_FASTQC_REPORT,FASTQC_VERSION,READ1_N_READS_SEQUENCED,READ1_SEQUENCING_READ_LENGTH,READ1_GC,READ1_PER_BASE_SEQUENCE_QUALITY,READ1_PER_TILE_SEQUENCE_QUALITY,READ1_PER_BASE_SEQUENCE_CONTENT,READ1_PER_SEQUENCE_GC_CONTENT,READ1_PER_BASE_N_CONTENT,READ1_SEQUENCE_DUPLICATION_LEVELS,READ1_DEDUPLICATED_PERCENTAGE,READ1_OVERREPRESENTED_SEQUENCES,READ1_ADAPTER_CONTENT,READ1_KMER_CONTENT,READ2_PATH_FASTQC_REPORT,READ2_N_READS_SEQUENCED,READ2_SEQUENCING_READ_LENGTH,READ2_GC,READ2_PER_BASE_SEQUENCE_QUALITY,READ2_PER_TILE_SEQUENCE_QUALITY,READ2_PER_BASE_SEQUENCE_CONTENT,READ2_PER_SEQUENCE_GC_CONTENT,READ2_PER_BASE_N_CONTENT,READ2_SEQUENCE_DUPLICATION_LEVELS,READ2_DEDUPLICATED_PERCENTAGE,READ2_OVERREPRESENTED_SEQUENCES,READ2_ADAPTER_CONTENT,READ2_KMER_CONTENT,READ1_READ_LENGTH,READ2_READ_LENGTH
HIC012,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC012_read1_fastqc/fastqc_data.txt,0.11.2,194217179,,45,pass,pass,warn,pass,pass,pass,85.79312336098371,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC012_read2_fastqc/fastqc_data.txt,194217179,,45,pass,pass,warn,warn,pass,pass,90.2309145968481,pass,pass,fail,101,101
HIC001,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC001_read1_fastqc/fastqc_data.txt,0.11.2,202095066,,41,pass,pass,warn,pass,pass,pass,85.62858814029475,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC001_read2_fastqc/fastqc_data.txt,202095066,,42,pass,pass,warn,pass,pass,pass,87.34833345705812,pass,pass,fail,101,101
dc3a1e069_cd45830f3,/users/project/4DGenome/sequencing/2016-02-04/fastqc/dc3a1e069_cd45830f3_read1_fastqc/fastqc_data.txt,0.11.2,193883030,,42,pass,pass,warn,pass,pass,pass,86.30310636285452,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-04/fastqc/dc3a1e069_cd45830f3_read2_fastqc/fastqc_data.txt,193883030,,42,pass,pass,warn,pass,pass,pass,89.20765681050487,pass,pass,fail,75,75
a6b51238d_2f12c35de,/users/project/4DGenome/sequencing/2016-02-04/fastqc/a6b51238d_2f12c35de_read1_fastqc/fastqc_data.txt,0.11.2,204523618,,42,pass,pass,fail,pass,pass,pass,82.70466776906545,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-04/fastqc/a6b51238d_2f12c35de_read2_fastqc/fastqc_data.txt,204523618,,42,pass,pass,fail,pass,pass,pass,85.52701794315568,pass,pass,fail,75,75
ab7537068_cd45830f3,/users/project/4DGenome/sequencing/2016-02-04/fastqc/ab7537068_cd45830f3_read1_fastqc/fastqc_data.txt,0.11.2,196843638,,42,pass,pass,warn,pass,pass,pass,88.35198431066121,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-04/fastqc/ab7537068_cd45830f3_read2_fastqc/fastqc_data.txt,196843638,,42,pass,pass,warn,pass,pass,pass,90.5239729922702,pass,pass,fail,75,75
cedbf7bbd_2f12c35de,/users/project/4DGenome/sequencing/2016-02-04/fastqc/cedbf7bbd_2f12c35de_read1_fastqc/fastqc_data.txt,0.11.2,225462491,,42,pass,pass,fail,pass,pass,pass,84.9527115885971,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-04/fastqc/cedbf7bbd_2f12c35de_read2_fastqc/fastqc_data.txt,225462491,,42,pass,pass,fail,pass,pass,pass,87.89793685124486,pass,pass,fail,75,75
8b706b410_cd45830f3,/users/project/4DGenome/sequencing/2016-02-04/fastqc/8b706b410_cd45830f3_read1_fastqc/fastqc_data.txt,0.11.2,232903760,,42,pass,pass,warn,pass,pass,pass,87.31387959096686,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-04/fastqc/8b706b410_cd45830f3_read2_fastqc/fastqc_data.txt,232903760,,42,pass,pass,warn,pass,pass,pass,89.51639709683991,pass,pass,fail,75,75
HIC008,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC008_read1_fastqc/fastqc_data.txt,0.11.2,212099519,,42,pass,pass,warn,warn,pass,pass,90.58181203504954,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC008_read2_fastqc/fastqc_data.txt,212099519,,42,pass,pass,warn,warn,pass,pass,91.97711935885764,pass,pass,fail,101,101
6ef597224_cd45830f3,/users/project/4DGenome/sequencing/2016-02-04/fastqc/6ef597224_cd45830f3_read1_fastqc/fastqc_data.txt,0.11.2,227466677,,42,pass,pass,warn,pass,pass,pass,86.21196652918766,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-04/fastqc/6ef597224_cd45830f3_read2_fastqc/fastqc_data.txt,227466677,,42,pass,pass,warn,pass,pass,pass,88.66673857039686,pass,pass,fail,75,75
b1913e6c1_cd45830f3,/users/project/4DGenome/sequencing/2016-02-04/fastqc/b1913e6c1_cd45830f3_read1_fastqc/fastqc_data.txt,0.11.2,291725301,,41,pass,pass,warn,pass,pass,pass,85.77014399605967,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-04/fastqc/b1913e6c1_cd45830f3_read2_fastqc/fastqc_data.txt,291725301,,41,pass,pass,warn,pass,pass,pass,86.43122485837411,pass,pass,fail,75,75
HIC014,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC014_read1_fastqc/fastqc_data.txt,0.11.2,309986657,,49,pass,,warn,warn,pass,pass,79.27814517731521,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC014_read2_fastqc/fastqc_data.txt,309986657,,48,pass,,warn,pass,pass,pass,84.85618761692832,pass,pass,fail,101,101
fc3e8b36a_7bf1bf374,/users/project/4DGenome/sequencing/2016-02-11/fastqc/fc3e8b36a_7bf1bf374_read1_fastqc/fastqc_data.txt,0.11.2,325574621,,42,pass,pass,warn,pass,pass,pass,90.03493989464096,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-11/fastqc/fc3e8b36a_7bf1bf374_read2_fastqc/fastqc_data.txt,325574621,,43,pass,pass,warn,pass,pass,pass,89.84987786378323,pass,pass,fail,75,75
b742f3789_fbb920ecb,/users/project/4DGenome/sequencing/2016-02-11/fastqc/b742f3789_fbb920ecb_read1_fastqc/fastqc_data.txt,0.11.2,324499058,,43,pass,pass,fail,pass,pass,pass,86.68611127337878,warn,pass,fail,/users/project/4DGenome/sequencing/2016-02-11/fastqc/b742f3789_fbb920ecb_read2_fastqc/fastqc_data.txt,324499058,,43,pass,pass,fail,pass,pass,pass,87.7785508066957,pass,pass,fail,75,75
a7c643d27_29726bc8f,/users/project/4DGenome/sequencing/2016-02-11/fastqc/a7c643d27_29726bc8f_read1_fastqc/fastqc_data.txt,0.11.2,344997018,,43,pass,pass,fail,pass,pass,pass,85.94180197789079,warn,pass,fail,/users/project/4DGenome/sequencing/2016-02-11/fastqc/a7c643d27_29726bc8f_read2_fastqc/fastqc_data.txt,344997018,,43,pass,pass,fail,pass,pass,pass,87.69555732981866,pass,pass,fail,75,75
b7fa2d8db_bfac48760,/users/project/4DGenome/sequencing/2016-02-11/fastqc/b7fa2d8db_bfac48760_read1_fastqc/fastqc_data.txt,0.11.2,325118270,,43,pass,pass,fail,pass,pass,pass,87.12683838135612,warn,pass,fail,/users/project/4DGenome/sequencing/2016-02-11/fastqc/b7fa2d8db_bfac48760_read2_fastqc/fastqc_data.txt,325118270,,43,pass,pass,fail,pass,pass,pass,89.20937878957962,pass,pass,fail,75,75
b742f3789_be0425d2d,/users/project/4DGenome/sequencing/2016-02-11/fastqc/b742f3789_be0425d2d_read1_fastqc/fastqc_data.txt,0.11.2,371541310,,43,pass,pass,fail,pass,pass,pass,85.71542483764863,warn,pass,fail,/users/project/4DGenome/sequencing/2016-02-11/fastqc/b742f3789_be0425d2d_read2_fastqc/fastqc_data.txt,371541310,,43,pass,pass,fail,pass,pass,pass,87.74833722149795,pass,pass,fail,75,75
b742f3789_fb1d2b9eb,/users/project/4DGenome/sequencing/2016-02-11/fastqc/b742f3789_fb1d2b9eb_read1_fastqc/fastqc_data.txt,0.11.2,369670645,,43,pass,pass,fail,pass,pass,pass,82.50211004233897,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-11/fastqc/b742f3789_fb1d2b9eb_read2_fastqc/fastqc_data.txt,369670645,,43,pass,pass,fail,pass,pass,pass,83.87724683125577,pass,pass,fail,75,75
b742f3789_8478dfc31,/users/project/4DGenome/sequencing/2016-02-11/fastqc/b742f3789_8478dfc31_read1_fastqc/fastqc_data.txt,0.11.2,397773861,,43,pass,pass,fail,pass,pass,pass,85.30910204087903,warn,pass,fail,/users/project/4DGenome/sequencing/2016-02-11/fastqc/b742f3789_8478dfc31_read2_fastqc/fastqc_data.txt,397773861,,43,pass,pass,fail,pass,pass,pass,87.1621794228432,pass,pass,fail,75,75
HIC002,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC002_read1_fastqc/fastqc_data.txt,0.11.2,413230948,,42,pass,pass,warn,pass,pass,warn,69.32816473015879,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC002_read2_fastqc/fastqc_data.txt,413230948,,42,pass,pass,warn,pass,pass,pass,71.47076125574564,pass,pass,fail,101,101
d4e07ef90_0e24fcc35,/users/project/4DGenome/sequencing/2016-03-09/fastqc/d4e07ef90_0e24fcc35_read1_fastqc/fastqc_data.txt,0.11.2,165458548,,43,pass,pass,fail,pass,pass,warn,66.65200439199344,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-09/fastqc/d4e07ef90_0e24fcc35_read2_fastqc/fastqc_data.txt,165458548,,43,pass,pass,fail,pass,pass,warn,68.71835483923951,pass,pass,fail,76,76
7824bad60_0e24fcc35,/users/project/4DGenome/sequencing/2016-03-09/fastqc/7824bad60_0e24fcc35_read1_fastqc/fastqc_data.txt,0.11.2,166672174,,43,pass,pass,fail,pass,pass,pass,80.40817897821928,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-09/fastqc/7824bad60_0e24fcc35_read2_fastqc/fastqc_data.txt,166672174,,43,pass,pass,fail,pass,pass,pass,81.88755657301957,pass,pass,fail,76,76
dc3a1e069_8fca80a8a,/users/project/4DGenome/sequencing/2016-03-09/fastqc/dc3a1e069_8fca80a8a_read1_fastqc/fastqc_data.txt,0.11.2,157799781,,42,pass,pass,fail,pass,pass,pass,88.12551085016582,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-09/fastqc/dc3a1e069_8fca80a8a_read2_fastqc/fastqc_data.txt,157799781,,42,pass,pass,warn,pass,pass,pass,90.56724178307195,pass,pass,fail,76,76
e4aa8d54f_0e24fcc35,/users/project/4DGenome/sequencing/2016-03-09/fastqc/e4aa8d54f_0e24fcc35_read1_fastqc/fastqc_data.txt,0.11.2,168733746,,42,pass,pass,fail,pass,pass,pass,82.19358699081245,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-09/fastqc/e4aa8d54f_0e24fcc35_read2_fastqc/fastqc_data.txt,168733746,,42,pass,pass,fail,pass,pass,pass,84.02833731466282,pass,pass,fail,76,76
HIC003,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC003_read1_fastqc/fastqc_data.txt,0.11.2,486848169,,43,pass,pass,warn,warn,pass,pass,84.29016005394118,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC003_read2_fastqc/fastqc_data.txt,486848169,,42,pass,pass,warn,warn,pass,pass,85.55491390745865,pass,pass,fail,101,101
1618f57a8_0e24fcc35,/users/project/4DGenome/sequencing/2016-03-09/fastqc/1618f57a8_0e24fcc35_read1_fastqc/fastqc_data.txt,0.11.2,163062715,,42,pass,pass,fail,pass,pass,pass,85.10278153993765,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-09/fastqc/1618f57a8_0e24fcc35_read2_fastqc/fastqc_data.txt,163062715,,43,pass,pass,fail,pass,pass,pass,87.56174456903629,pass,pass,fail,76,76
ab7537068_0e24fcc35,/users/project/4DGenome/sequencing/2016-03-09/fastqc/ab7537068_0e24fcc35_read1_fastqc/fastqc_data.txt,0.11.2,174469739,,42,pass,pass,fail,pass,pass,pass,84.0627333056643,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-09/fastqc/ab7537068_0e24fcc35_read2_fastqc/fastqc_data.txt,174469739,,42,pass,pass,fail,warn,pass,pass,84.87531503691366,pass,pass,fail,76,76
e4aa8d54f_467f847a2,/users/project/4DGenome/sequencing/2016-03-17/fastqc/e4aa8d54f_467f847a2_read1_fastqc/fastqc_data.txt,0.11.2,273902696,,42,pass,pass,warn,pass,pass,pass,88.78218152832778,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-17/fastqc/e4aa8d54f_467f847a2_read2_fastqc/fastqc_data.txt,273902696,,42,pass,pass,warn,pass,pass,pass,89.59767200541864,pass,pass,fail,75,75
dc3a1e069_467f847a2,/users/project/4DGenome/sequencing/2016-03-17/fastqc/dc3a1e069_467f847a2_read1_fastqc/fastqc_data.txt,0.11.2,271982455,,41,pass,pass,warn,pass,pass,pass,87.79123747064335,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-17/fastqc/dc3a1e069_467f847a2_read2_fastqc/fastqc_data.txt,271982455,,41,pass,pass,fail,pass,pass,pass,88.384789321028,pass,pass,fail,75,75
eaed0e91e_467f847a2,/users/project/4DGenome/sequencing/2016-03-17/fastqc/eaed0e91e_467f847a2_read1_fastqc/fastqc_data.txt,0.11.2,284159473,,41,pass,pass,warn,pass,pass,pass,88.17651924913119,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-17/fastqc/eaed0e91e_467f847a2_read2_fastqc/fastqc_data.txt,284159473,,41,pass,pass,warn,pass,pass,pass,88.8958554915289,pass,pass,fail,75,75
9a7c4a68d_467f847a2,/users/project/4DGenome/sequencing/2016-03-17/fastqc/9a7c4a68d_467f847a2_read1_fastqc/fastqc_data.txt,0.11.2,303161769,,42,pass,pass,warn,pass,pass,pass,87.23610306587761,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-17/fastqc/9a7c4a68d_467f847a2_read2_fastqc/fastqc_data.txt,303161769,,42,pass,pass,warn,pass,pass,pass,87.92911364711557,pass,pass,fail,75,75
f63c93d81_467f847a2,/users/project/4DGenome/sequencing/2016-03-17/fastqc/f63c93d81_467f847a2_read1_fastqc/fastqc_data.txt,0.11.2,315720992,,42,pass,pass,warn,pass,pass,pass,85.55326023716981,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-17/fastqc/f63c93d81_467f847a2_read2_fastqc/fastqc_data.txt,315720992,,42,pass,pass,warn,pass,pass,pass,86.34902213195954,pass,pass,fail,75,75
a1e46328c_467f847a2,/users/project/4DGenome/sequencing/2016-03-17/fastqc/a1e46328c_467f847a2_read1_fastqc/fastqc_data.txt,0.11.2,332218046,,42,pass,pass,warn,pass,pass,pass,84.45293227307302,pass,pass,fail,/users/project/4DGenome/sequencing/2016-03-17/fastqc/a1e46328c_467f847a2_read2_fastqc/fastqc_data.txt,332218046,,42,pass,pass,warn,pass,pass,pass,85.07876653422838,pass,pass,fail,75,75
HIC01,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC010_read1_fastqc/fastqc_data.txt,0.11.2,55813939,,42,pass,pass,warn,warn,pass,pass,95.08469935560093,pass,pass,fail,/users/project/4DGenome/sequencing/2016-02-02/fastqc/HIC010_read2_fastqc/fastqc_data.txt,55813939,,42,pass,pass,warn,warn,pass,pass,95.043488253246,pass,pass,fail,101,101
e22e868a9_a23924036,/users/project/4DGenome/sequencing/2016-04-28/fastqc/e22e868a9_a23924036_read1_fastqc/fastqc_data.txt,0.11.2,95067329,,41,pass,pass,warn,pass,pass,pass,90.89749176738222,pass,pass,fail,/users/project/4DGenome/sequencing/2016-04-28/fastqc/e22e868a9_a23924036_read2_fastqc/fastqc_data.txt,95067329,,41,pass,pass,warn,pass,pass,pass,91.95468338934172,pass,pass,fail,76,76
e22e868a9_74a857597,/users/project/4DGenome/sequencing/2016-04-28/fastqc/e22e868a9_74a857597_read1_fastqc/fastqc_data.txt,0.11.2,113031818,,42,pass,pass,fail,pass,pass,pass,83.5593409691695,pass,pass,fail,/users/project/4DGenome/sequencing/2016-04-28/fastqc/e22e868a9_74a857597_read2_fastqc/fastqc_data.txt,113031818,,41,pass,pass,fail,pass,pass,pass,85.12437340218139,pass,pass,fail,76,76
e22e868a9_e45e05898,/users/project/4DGenome/sequencing/2016-04-28/fastqc/e22e868a9_e45e05898_read1_fastqc/fastqc_data.txt,0.11.2,156183296,,39,pass,pass,warn,pass,pass,pass,80.95331283847253,pass,pass,fail,/users/project/4DGenome/sequencing/2016-04-28/fastqc/e22e868a9_e45e05898_read2_fastqc/fastqc_data.txt,156183296,,39,pass,pass,warn,pass,pass,pass,83.22389367505394,pass,pass,fail,76,76
b7fa2d8db_73f11d923,/users/project/4DGenome/sequencing/2016-04-13/fastqc/b7fa2d8db_73f11d923_read1_fastqc/fastqc_data.txt,0.11.2,334861332,,43,pass,pass,fail,pass,pass,pass,87.46358396766227,pass,pass,fail,/users/project/4DGenome/sequencing/2016-04-13/fastqc/b7fa2d8db_73f11d923_read2_fastqc/fastqc_data.txt,334861332,,43,pass,pass,fail,pass,pass,pass,89.03472206785848,pass,pass,fail,75,75
b742f3789_d354bee7f,/users/project/4DGenome/sequencing/2016-04-13/fastqc/b742f3789_d354bee7f_read1_fastqc/fastqc_data.txt,0.11.2,338695750,,43,pass,pass,fail,pass,pass,pass,86.6002619987952,pass,pass,fail,/users/project/4DGenome/sequencing/2016-04-13/fastqc/b742f3789_d354bee7f_read2_fastqc/fastqc_data.txt,338695750,,43,pass,pass,warn,pass,pass,pass,87.68750815738669,pass,pass,fail,75,75
b742f3789_7636fd3c2,/users/project/4DGenome/sequencing/2016-04-13/fastqc/b742f3789_7636fd3c2_read1_fastqc/fastqc_data.txt,0.11.2,339200755,,43,pass,pass,fail,pass,pass,pass,83.72186335427212,warn,pass,fail,/users/project/4DGenome/sequencing/2016-04-13/fastqc/b742f3789_7636fd3c2_read2_fastqc/fastqc_data.txt,339200755,,43,pass,pass,fail,pass,pass,pass,85.35731514290136,pass,pass,fail,75,75
a7c643d27_15f152106,/users/project/4DGenome/sequencing/2016-04-13/fastqc/a7c643d27_15f152106_read1_fastqc/fastqc_data.txt,0.11.2,338335659,,43,pass,pass,fail,pass,pass,pass,86.22605274051587,pass,pass,fail,/users/project/4DGenome/sequencing/2016-04-13/fastqc/a7c643d27_15f152106_read2_fastqc/fastqc_data.txt,338335659,,43,pass,pass,fail,pass,pass,pass,87.5425517856121,pass,pass,fail,75,75
b742f3789_80eedabee,/users/project/4DGenome/sequencing/2016-04-13/fastqc/b742f3789_80eedabee_read1_fastqc/fastqc_data.txt,0.11.2,336927411,,43,pass,pass,fail,pass,pass,pass,86.25412519562379,pass,pass,fail,/users/project/4DGenome/sequencing/2016-04-13/fastqc/b742f3789_80eedabee_read2_fastqc/fastqc_data.txt,336927411,,43,pass,pass,fail,pass,pass,pass,87.97813252926903,pass,pass,fail,75,75
fc3e8b36a_4bf044f18,/users/project/4DGenome/sequencing/2016-04-13/fastqc/fc3e8b36a_4bf044f18_read1_fastqc/fastqc_data.txt,0.11.2,361784471,,43,pass,pass,fail,pass,pass,pass,84.10620851510501,pass,pass,fail,/users/project/4DGenome/sequencing/2016-04-13/fastqc/fc3e8b36a_4bf044f18_read2_fastqc/fastqc_data.txt,361784471,,43,pass,pass,fail,pass,pass,pass,86.38511069572394,pass,pass,fail,75,75
b742f3789_d8fdfbeba,/users/project/4DGenome/sequencing/2016-04-13/fastqc/b742f3789_d8fdfbeba_read1_fastqc/fastqc_data.txt,0.11.2,371645160,,43,pass,pass,fail,pass,pass,pass,86.64345811897716,pass,pass,fail,/users/project/4DGenome/sequencing/2016-04-13/fastqc/b742f3789_d8fdfbeba_read2_fastqc/fastqc_data.txt,371645160,,43,pass,pass,fail,pass,pass,pass,87.68013155390192,pass,pass,fail,75,75
b742f3789_b84d076d6,/users/project/4DGenome/sequencing/2016-04-19/fastqc/b742f3789_b84d076d6_read1_fastqc/fastqc_data.txt,0.11.2,245529899,,43,pass,pass,fail,pass,pass,pass,85.636003175324,warn,pass,fail,/users/project/4DGenome/sequencing/2016-04-19/fastqc/b742f3789_b84d076d6_read2_fastqc/fastqc_data.txt,245529899,,43,pass,pass,fail,pass,pass,pass,86.46853517846408,warn,pass,fail,76,76
a7c643d27_bf1e6102c,/users/project/4DGenome/sequencing/2016-04-19/fastqc/a7c643d27_bf1e6102c_read1_fastqc/fastqc_data.txt,0.11.2,257798932,,43,pass,pass,fail,pass,pass,pass,86.83116542146277,warn,pass,fail,/users/project/4DGenome/sequencing/2016-04-19/fastqc/a7c643d27_bf1e6102c_read2_fastqc/fastqc_data.txt,257798932,,43,pass,pass,fail,pass,pass,pass,86.06592659254693,warn,pass,fail,76,76
b742f3789_20b0c0e8d,/users/project/4DGenome/sequencing/2016-04-19/fastqc/b742f3789_20b0c0e8d_read1_fastqc/fastqc_data.txt,0.11.2,293183428,,43,pass,pass,fail,pass,pass,pass,85.09540064498034,warn,pass,fail,/users/project/4DGenome/sequencing/2016-04-19/fastqc/b742f3789_20b0c0e8d_read2_fastqc/fastqc_data.txt,293183428,,42,pass,pass,fail,pass,pass,pass,85.30931676387011,warn,pass,fail,76,76
b742f3789_a2cb62cb9,/users/project/4DGenome/sequencing/2016-04-19/fastqc/b742f3789_a2cb62cb9_read1_fastqc/fastqc_data.txt,0.11.2,302430420,,43,pass,pass,fail,pass,pass,pass,81.40928846028474,warn,pass,fail,/users/project/4DGenome/sequencing/2016-04-19/fastqc/b742f3789_a2cb62cb9_read2_fastqc/fastqc_data.txt,302430420,,43,pass,pass,fail,pass,pass,pass,81.80679122170488,warn,pass,fail,76,76
fc3e8b36a_b33d5ef43,/users/project/4DGenome/sequencing/2016-04-19/fastqc/fc3e8b36a_b33d5ef43_read1_fastqc/fastqc_data.txt,0.11.2,307207567,,43,pass,pass,fail,pass,pass,pass,84.72022897942466,warn,pass,fail,/users/project/4DGenome/sequencing/2016-04-19/fastqc/fc3e8b36a_b33d5ef43_read2_fastqc/fastqc_data.txt,307207567,,43,pass,pass,fail,pass,pass,pass,84.27096082959473,warn,pass,fail,76,76
b7fa2d8db_2c1678055,/users/project/4DGenome/sequencing/2016-04-19/fastqc/b7fa2d8db_2c1678055_read1_fastqc/fastqc_data.txt,0.11.2,327058737,,43,pass,pass,fail,pass,pass,pass,86.07692382181828,pass,pass,fail,/users/project/4DGenome/sequencing/2016-04-19/fastqc/b7fa2d8db_2c1678055_read2_fastqc/fastqc_data.txt,327058737,,43,pass,pass,warn,pass,pass,pass,85.52617823224719,pass,pass,fail,76,76
b742f3789_80949b1c7,/users/project/4DGenome/sequencing/2016-04-19/fastqc/b742f3789_80949b1c7_read1_fastqc/fastqc_data.txt,0.11.2,341656653,,43,pass,pass,fail,pass,pass,pass,84.23582264079515,warn,pass,fail,/users/project/4DGenome/sequencing/2016-04-19/fastqc/b742f3789_80949b1c7_read2_fastqc/fastqc_data.txt,341656653,,42,pass,pass,fail,pass,pass,pass,83.72190075464783,warn,pass,fail,76,76
7d7aed6fb_daf5eda58,/users/project/4DGenome/sequencing/2016-05-04/fastqc/7d7aed6fb_daf5eda58_read1_fastqc/fastqc_data.txt,0.11.2,39077068,,42,pass,pass,fail,warn,pass,pass,87.77270139306162,warn,pass,fail,/users/project/4DGenome/sequencing/2016-05-04/fastqc/7d7aed6fb_daf5eda58_read2_fastqc/fastqc_data.txt,39077068,,42,pass,pass,fail,warn,pass,pass,89.49460316161846,pass,pass,fail,76,76
94103d132_507b663da,/users/project/4DGenome/sequencing/2016-05-04/fastqc/94103d132_507b663da_read1_fastqc/fastqc_data.txt,0.11.2,37603404,,44,pass,pass,fail,fail,pass,pass,87.37513956133624,fail,pass,fail,/users/project/4DGenome/sequencing/2016-05-04/fastqc/94103d132_507b663da_read2_fastqc/fastqc_data.txt,37603404,,43,pass,pass,fail,warn,pass,pass,90.67208300227779,pass,pass,fail,76,76
03cf26fe7_507b663da,/users/project/4DGenome/sequencing/2016-05-04/fastqc/03cf26fe7_507b663da_read1_fastqc/fastqc_data.txt,0.11.2,40689328,,42,pass,pass,fail,pass,pass,pass,87.89431418322887,warn,pass,fail,/users/project/4DGenome/sequencing/2016-05-04/fastqc/03cf26fe7_507b663da_read2_fastqc/fastqc_data.txt,40689328,,41,pass,pass,fail,pass,pass,pass,88.74649624392501,pass,pass,fail,76,76
3915492f5_daf5eda58,/users/project/4DGenome/sequencing/2016-05-04/fastqc/3915492f5_daf5eda58_read1_fastqc/fastqc_data.txt,0.11.2,41294113,,43,pass,pass,warn,warn,pass,pass,83.27132225831355,fail,pass,fail,/users/project/4DGenome/sequencing/2016-05-04/fastqc/3915492f5_daf5eda58_read2_fastqc/fastqc_data.txt,41294113,,43,pass,pass,fail,warn,pass,pass,85.81797662354433,warn,pass,fail,76,76
6f78766da_507b663da,/users/project/4DGenome/sequencing/2016-05-04/fastqc/6f78766da_507b663da_read1_fastqc/fastqc_data.txt,0.11.2,44959122,,42,pass,pass,fail,pass,pass,pass,86.14529255007766,warn,pass,fail,/users/project/4DGenome/sequencing/2016-05-04/fastqc/6f78766da_507b663da_read2_fastqc/fastqc_data.txt,44959122,,42,pass,pass,fail,pass,pass,pass,87.13550193989855,pass,pass,fail,76,76
b268b3630_507b663da,/users/project/4DGenome/sequencing/2016-05-04/fastqc/b268b3630_507b663da_read1_fastqc/fastqc_data.txt,0.11.2,49530150,,42,pass,pass,fail,warn,pass,pass,84.08702403948688,warn,pass,fail,/users/project/4DGenome/sequencing/2016-05-04/fastqc/b268b3630_507b663da_read2_fastqc/fastqc_data.txt,49530150,,42,pass,pass,fail,warn,pass,pass,85.82831786565059,pass,pass,fail,76,76
a7c643d27_cf6389d73,/users/project/4DGenome/sequencing/2016-05-06/fastqc/a7c643d27_cf6389d73_read1_fastqc/fastqc_data.txt,0.11.2,257732811,,43,pass,pass,fail,pass,pass,pass,85.57957930557161,warn,pass,fail,/users/project/4DGenome/sequencing/2016-05-06/fastqc/a7c643d27_cf6389d73_read2_fastqc/fastqc_data.txt,257732811,,43,pass,pass,fail,pass,pass,pass,86.44181414976441,warn,pass,fail,76,76
b742f3789_60e765bf7,/users/project/4DGenome/sequencing/2016-05-06/fastqc/b742f3789_60e765bf7_read1_fastqc/fastqc_data.txt,0.11.2,272915370,,43,pass,pass,fail,pass,pass,pass,85.62395881432188,pass,pass,fail,/users/project/4DGenome/sequencing/2016-05-06/fastqc/b742f3789_60e765bf7_read2_fastqc/fastqc_data.txt,272915370,,43,pass,pass,warn,pass,pass,pass,84.97024656897433,pass,pass,fail,76,76
b742f3789_1034a8ab7,/users/project/4DGenome/sequencing/2016-05-06/fastqc/b742f3789_1034a8ab7_read1_fastqc/fastqc_data.txt,0.11.2,282449696,,43,pass,pass,fail,pass,pass,pass,81.51833744729826,warn,pass,fail,/users/project/4DGenome/sequencing/2016-05-06/fastqc/b742f3789_1034a8ab7_read2_fastqc/fastqc_data.txt,282449696,,43,pass,pass,fail,pass,pass,pass,82.31905106635456,warn,pass,fail,76,76
